0;Nome;0;Empresa;Departamento;0.00
20938;Venus Q. Wong;21;Lavasoft;Sales and Marketing;8394.00
20955;Ciara E. Chapman;42;Finale;Customer Relations;1274.00
20958;Piper L. Miller;34;Yahoo;Legal Department;6394.00
20982;Cecilia H. Holden;28;Sibelius;Quality Assurance;4556.00
20988;Patricia R. Gray;60;Lavasoft;Human Resources;4978.00
20990;Jeremy B. Tyler;40;Microsoft;Legal Department;6394.00
20998;Myra I. Townsend;21;Adobe;Payroll;2169.00
21000;Jacob T. Snider;59;Finale;Asset Management;6911.00
21006;Xena P. Mcdaniel;23;Cakewalk;Accounting;4451.00
21036;Echo H. Vargas;28;Lavasoft;Quality Assurance;3872.00
21037;Lynn C. Scott;19;Altavista;Quality Assurance;7533.00
21039;Xaviera P. Goodman;21;Chami;Sales and Marketing;8595.00
21040;Brock B. Carter;57;Lavasoft;Legal Department;6157.00
21045;Levi N. Acevedo;35;Chami;Human Resources;2772.00
21051;Nicholas S. Morin;19;Finale;Accounting;5449.00
21058;Gay D. Rose;26;Yahoo;Finances;9847.00
21064;Cassandra J. Wilkinson;22;Sibelius;Sales and Marketing;4779.00
21074;Kathleen F. Rhodes;67;Borland;Sales and Marketing;3305.00
21079;Russell B. Baldwin;36;Apple Systems;Research and Development;3223.00
21087;Curran V. Montoya;47;Chami;Accounting;7856.00
21091;Latifah E. England;53;Lycos;Public Relations;7549.00
21092;Sacha N. Sims;56;Yahoo;Accounting;3929.00
21098;Quynn E. Gaines;55;Adobe;Customer Service;2015.00
21104;Marvin A. Brock;38;Yahoo;Finances;4874.00
21105;Garrett R. Forbes;58;Macromedia;Finances;3953.00
21114;Nasim I. Gill;27;Borland;Accounting;2787.00
21116;Charles B. Sellers;53;Borland;Payroll;2653.00
21120;Emery Z. Leblanc;30;Macromedia;Legal Department;3990.00
21133;Michael J. Gilmore;53;Sibelius;Public Relations;3304.00
21141;Jael R. Weber;66;Borland;Customer Service;1325.00
21143;Lacy T. Pope;32;Borland;Sales and Marketing;7875.00
21144;Kimberley X. Parsons;44;Adobe;Finances;1174.00
21145;Ila P. Dyer;36;Yahoo;Accounting;4547.00
21153;Ciaran R. Marquez;18;Finale;Tech Support;3898.00
21158;Flavia W. Gomez;39;Macromedia;Finances;5647.00
21166;Brynne H. Romero;42;Google;Media Relations;8946.00
21205;Maris T. Rogers;50;Chami;Customer Service;2542.00
21209;Kaitlin M. Schmidt;36;Lycos;Media Relations;1911.00
21210;Cullen D. Noble;41;Microsoft;Accounting;8759.00
21218;Ulysses E. Patrick;65;Sibelius;Quality Assurance;9460.00
21219;Abra Y. Levy;47;Apple Systems;Customer Service;5247.00
21223;Leigh S. Madden;56;Apple Systems;Payroll;2118.00
21226;Jolie M. Hoffman;53;Adobe;Human Resources;7369.00
21227;Bernard A. Harding;54;Lavasoft;Advertising;7696.00
21228;Lunea U. Rojas;70;Yahoo;Customer Service;8364.00
21232;Lucy I. Fowler;63;Finale;Customer Service;9794.00
21248;Eden I. Olsen;59;Macromedia;Quality Assurance;6842.00
21256;Mara D. Cole;38;Lycos;Quality Assurance;7306.00
21263;Paul G. Nieves;37;Borland;Finances;6826.00
21268;Aphrodite Q. Morrow;20;Adobe;Legal Department;7505.00
21269;Tarik N. Schroeder;42;Google;Media Relations;7095.00
21278;Yoshi P. Dorsey;34;Macromedia;Media Relations;3841.00
21280;Idola C. William;52;Cakewalk;Human Resources;5431.00
21286;Georgia X. Perkins;21;Macromedia;Sales and Marketing;3003.00
21289;Anjolie S. Marquez;41;Altavista;Payroll;8760.00
21299;Wayne E. Ellis;56;Finale;Sales and Marketing;1942.00
21303;Talon L. Doyle;28;Sibelius;Media Relations;7377.00
21312;Driscoll I. Rivera;51;Sibelius;Advertising;6315.00
21314;Lillian O. Martinez;46;Sibelius;Human Resources;7877.00
21316;Noble O. Hickman;33;Macromedia;Research and Development;6387.00
21333;Debra B. Kirby;65;Microsoft;Sales and Marketing;7095.00
21339;Preston O. Leonard;52;Cakewalk;Customer Relations;4565.00
21345;Candice P. Brady;64;Lavasoft;Tech Support;4827.00
21351;Myra I. Young;57;Cakewalk;Public Relations;6999.00
21367;Theodore K. Dawson;21;Apple Systems;Advertising;7621.00
21370;Jolie O. Mullen;50;Borland;Accounting;3059.00
21374;Illana R. Gay;65;Cakewalk;Media Relations;4120.00
21378;Basil L. Russell;44;Apple Systems;Legal Department;7032.00
21396;Odysseus M. Fitzgerald;59;Sibelius;Advertising;9714.00
21404;Yoshi C. Miranda;59;Yahoo;Finances;4007.00
21412;Kylan W. Santana;21;Sibelius;Finances;9046.00
21415;Raymond J. Hess;53;Adobe;Legal Department;1642.00
21416;Ifeoma D. Zimmerman;68;Adobe;Public Relations;6521.00
21420;Adrian M. Gilliam;65;Finale;Tech Support;4420.00
21446;Harper G. Downs;22;Google;Customer Relations;1528.00
21448;Beverly C. Kennedy;31;Macromedia;Customer Service;5387.00
21453;Joelle T. Duncan;54;Lycos;Advertising;6411.00
21454;Randall P. Goodman;67;Adobe;Human Resources;8219.00
21478;Emma A. Gentry;32;Macromedia;Customer Relations;5315.00
21479;Mollie X. Weber;68;Yahoo;Research and Development;3283.00
21488;Isabelle L. Reed;61;Yahoo;Finances;3578.00
21490;Rebekah V. Webb;34;Macromedia;Research and Development;9026.00
21521;Jillian D. Shannon;57;Adobe;Legal Department;8265.00
21524;Linus B. Molina;53;Sibelius;Customer Service;7846.00
21549;Justina V. Bell;36;Lavasoft;Public Relations;6726.00
21553;Michael N. Boyle;30;Chami;Public Relations;8868.00
21561;Holmes D. Shannon;65;Microsoft;Human Resources;9376.00
21566;Carly M. Sims;23;Finale;Media Relations;6304.00
21568;Aiko M. Brock;31;Chami;Public Relations;4549.00
21571;Macon K. Mason;64;Lavasoft;Legal Department;7787.00
21578;Paula X. Winters;40;Sibelius;Advertising;7440.00
21586;Rhonda Q. Cote;58;Cakewalk;Quality Assurance;5787.00
21592;Lunea B. Fischer;67;Adobe;Asset Management;8554.00
21593;Iola R. Henry;26;Altavista;Asset Management;2966.00
21612;Kelsey L. Greene;31;Sibelius;Sales and Marketing;9972.00
21623;Alma M. Bradley;49;Chami;Public Relations;2489.00
21648;Zenaida A. Henson;34;Chami;Advertising;1051.00
21651;Malachi L. Glover;45;Macromedia;Legal Department;9381.00
21652;Dante D. Ward;21;Finale;Public Relations;6229.00
21654;Yvette F. Oconnor;63;Macromedia;Research and Development;5519.00
21659;Henry J. Farley;30;Sibelius;Customer Service;2336.00
21674;Adrian U. Potter;19;Lavasoft;Customer Relations;5573.00
21681;Alexis S. Mathews;48;Macromedia;Public Relations;7119.00
21683;Sebastian K. Preston;62;Cakewalk;Customer Service;1206.00
21691;Dean R. Irwin;31;Chami;Quality Assurance;2210.00
21700;Ivy R. Scott;44;Finale;Payroll;9912.00
21703;Wesley W. Lawrence;33;Microsoft;Customer Service;8552.00
21711;Branden F. Hughes;26;Google;Quality Assurance;5591.00
21719;Cedric O. Case;45;Macromedia;Customer Service;1902.00
21720;Mona L. Mcgowan;44;Yahoo;Media Relations;9748.00
21721;Ivan C. Long;54;Sibelius;Finances;1602.00
21724;Denise M. Martinez;68;Yahoo;Customer Service;4490.00
21725;Kyla F. Glass;60;Microsoft;Tech Support;8428.00
21727;Martha B. Holman;61;Borland;Legal Department;6799.00
21744;Vaughan T. Velasquez;18;Macromedia;Public Relations;4698.00
21752;Myra F. Myers;69;Microsoft;Quality Assurance;5044.00
21757;Avye F. Hart;46;Finale;Public Relations;1222.00
21762;Breanna F. Russell;27;Finale;Advertising;7380.00
21764;Ronan C. Mcguire;56;Apple Systems;Accounting;7835.00
21767;Aaron K. Potts;27;Cakewalk;Legal Department;7473.00
21779;Beatrice A. Camacho;18;Finale;Quality Assurance;9189.00
21790;Leroy J. Howard;33;Sibelius;Accounting;3913.00
21791;Kelsie D. Burnett;55;Adobe;Media Relations;2170.00
21792;Irma O. Hawkins;36;Apple Systems;Accounting;3806.00
21801;Adrienne G. Carrillo;25;Microsoft;Tech Support;9132.00
21802;Troy H. Puckett;52;Adobe;Finances;9478.00
21806;Ethan T. Finch;53;Cakewalk;Human Resources;5744.00
21814;Rafael Z. Fowler;61;Finale;Public Relations;3642.00
21827;Sonia U. Fox;69;Adobe;Asset Management;3180.00
21831;Ahmed L. Sawyer;64;Macromedia;Human Resources;8974.00
21833;Aileen P. Shields;36;Google;Accounting;1993.00
21842;Timothy X. Larsen;48;Altavista;Human Resources;4112.00
21845;Ralph C. Cochran;36;Yahoo;Public Relations;6096.00
21850;Nyssa T. Harrell;64;Borland;Accounting;9362.00
21854;Stacy K. Crane;57;Macromedia;Customer Relations;4818.00
21865;Guy J. Booker;34;Macromedia;Research and Development;8340.00
21876;Holly O. Clayton;23;Lycos;Human Resources;9946.00
21877;Arthur E. Copeland;25;Sibelius;Public Relations;4591.00
21888;Tatyana R. Carroll;54;Microsoft;Public Relations;9527.00
21890;Hanna K. Hebert;18;Borland;Legal Department;8253.00
21907;Hayfa W. Pugh;28;Google;Customer Service;4036.00
21917;Roanna H. Wiggins;50;Macromedia;Accounting;7463.00
21935;Jin N. Tillman;70;Altavista;Advertising;3269.00
21936;Tyrone K. Orr;56;Lycos;Research and Development;1629.00
21959;Valentine U. Hart;66;Adobe;Finances;8081.00
21967;Maggie L. Travis;34;Altavista;Advertising;7583.00
21968;Wylie M. Murphy;28;Finale;Customer Relations;4370.00
22002;Iris F. Head;70;Altavista;Media Relations;7456.00
22010;Piper A. Giles;55;Sibelius;Media Relations;8082.00
22013;Aphrodite N. Watts;65;Lavasoft;Customer Relations;1284.00
22016;Winter I. Curtis;64;Yahoo;Customer Relations;7774.00
22020;Quynn Q. Hogan;65;Sibelius;Media Relations;5762.00
22026;Kasimir D. Levy;67;Macromedia;Customer Service;8562.00
22031;Florence E. Hull;37;Yahoo;Advertising;4675.00
22055;Kamal E. Meadows;67;Finale;Research and Development;8298.00
22059;Yuli A. Gross;62;Microsoft;Customer Relations;2027.00
22061;Aurora D. Swanson;27;Lycos;Accounting;5950.00
22068;Leandra U. Dunlap;62;Sibelius;Asset Management;6862.00
22069;Fritz W. Pruitt;62;Microsoft;Human Resources;8535.00
22081;Hope L. Morales;49;Lavasoft;Human Resources;2576.00
22091;Tyrone Q. Warren;21;Altavista;Legal Department;9405.00
22092;William Z. Castro;68;Apple Systems;Research and Development;6466.00
22094;Teagan P. Frazier;67;Adobe;Human Resources;1199.00
22096;Ralph D. French;27;Lavasoft;Payroll;1658.00
22110;Preston T. Richmond;53;Lavasoft;Payroll;1705.00
22124;Warren S. Stuart;40;Sibelius;Media Relations;4417.00
22151;Tyler U. Salas;68;Google;Finances;9382.00
22156;Ina Z. Bird;45;Lycos;Customer Relations;1788.00
22158;Sierra A. Porter;47;Altavista;Public Relations;6409.00
22161;Calvin B. Wilkinson;55;Yahoo;Payroll;2333.00
22173;Kyra W. Velazquez;35;Altavista;Customer Service;5782.00
22188;Barbara O. Whitfield;26;Finale;Accounting;9520.00
22201;Mallory V. Simmons;44;Adobe;Media Relations;1680.00
22214;Steven P. Mercado;20;Chami;Customer Relations;6672.00
22217;Leigh I. Sanders;70;Adobe;Tech Support;5372.00
22221;Olga H. Grimes;34;Lavasoft;Media Relations;4752.00
22223;Nell D. Schmidt;59;Adobe;Research and Development;6381.00
22244;Wendy N. Baird;18;Google;Public Relations;8917.00
22261;Ignacia D. Bradley;18;Macromedia;Accounting;3406.00
22266;Tashya D. Byrd;54;Lycos;Research and Development;7542.00
22304;Micah K. Watkins;49;Microsoft;Advertising;7813.00
22309;Camille K. Barron;41;Lavasoft;Media Relations;4995.00
22311;Dorian Y. Bennett;22;Apple Systems;Payroll;1669.00
22312;Ann U. Cortez;19;Adobe;Accounting;7489.00
22319;Gemma B. Slater;59;Lycos;Media Relations;7191.00
22326;Mary R. Alston;23;Adobe;Quality Assurance;6401.00
22329;Seth Y. Wheeler;26;Microsoft;Human Resources;3356.00
22332;Simone K. Torres;24;Apple Systems;Research and Development;3112.00
22340;Adria Q. Gutierrez;20;Lavasoft;Finances;3377.00
22341;Faith T. Snow;20;Google;Finances;1709.00
22344;Marsden R. Cabrera;21;Lavasoft;Finances;1788.00
22345;Armando E. Atkins;41;Cakewalk;Research and Development;2717.00
22368;Gretchen J. Howe;31;Sibelius;Asset Management;2474.00
22374;Jacob F. Soto;24;Macromedia;Sales and Marketing;1513.00
22375;Kyra W. Dickson;46;Borland;Customer Service;4573.00
22382;Savannah Z. Sanders;54;Microsoft;Customer Relations;1271.00
22396;Otto P. Pittman;41;Microsoft;Customer Relations;4448.00
22397;Octavia M. Baird;41;Finale;Legal Department;2380.00
22404;Anastasia X. Vance;60;Apple Systems;Human Resources;9589.00
22408;Gregory G. Maddox;61;Adobe;Accounting;4306.00
22426;Lynn E. Clemons;39;Yahoo;Sales and Marketing;2205.00
22429;Rahim V. Townsend;45;Sibelius;Sales and Marketing;9093.00
22438;Pandora K. Hammond;34;Altavista;Accounting;4797.00
22443;Clio H. Stuart;64;Borland;Legal Department;4961.00
22444;Jeanette G. Rodriguez;27;Chami;Advertising;1150.00
22459;Tashya E. Bolton;63;Lavasoft;Customer Relations;1988.00
22478;Macy N. Mayer;55;Finale;Sales and Marketing;2589.00
22479;Brenda T. Bentley;54;Microsoft;Accounting;4614.00
22480;Hiram V. Mercer;59;Adobe;Research and Development;3899.00
22489;Larissa H. Wagner;48;Microsoft;Advertising;1750.00
22490;Britanni T. Francis;32;Borland;Sales and Marketing;9827.00
22491;Dolan K. Ortega;67;Google;Advertising;7088.00
22501;Zane U. Mack;48;Finale;Media Relations;9443.00
22509;Macy X. Callahan;56;Apple Systems;Sales and Marketing;1972.00
22510;Chelsea X. Sullivan;50;Chami;Tech Support;4763.00
22511;Timothy Q. Emerson;57;Lycos;Quality Assurance;8998.00
22512;Lenore F. Dale;69;Finale;Human Resources;3672.00
22528;Yasir S. Shannon;41;Adobe;Customer Relations;6946.00
22540;Lacey J. Carney;65;Chami;Finances;7254.00
22552;Denton D. Joyce;33;Lavasoft;Payroll;8292.00
22556;Cassandra F. Mann;37;Chami;Human Resources;2420.00
22558;Breanna I. Moss;50;Borland;Human Resources;2333.00
22560;Herrod I. Oconnor;38;Macromedia;Tech Support;8092.00
22580;Brent W. Dale;26;Yahoo;Tech Support;8693.00
22581;Adara A. Chaney;47;Finale;Advertising;6897.00
22582;Charity I. Wolfe;21;Chami;Payroll;2459.00
22585;Eric C. Oneal;47;Microsoft;Accounting;3099.00
22594;Fay O. Foster;66;Borland;Asset Management;7395.00
22602;Craig A. Delaney;40;Yahoo;Sales and Marketing;2072.00
22610;Alfreda D. Flores;60;Microsoft;Quality Assurance;4358.00
22612;Jermaine B. Rivers;38;Lycos;Customer Relations;2663.00
22616;Mariko F. Raymond;21;Borland;Asset Management;7901.00
22617;Grace H. Cole;45;Google;Legal Department;1457.00
22625;Hanae U. Davidson;43;Cakewalk;Quality Assurance;9156.00
22633;Tiger V. Knight;67;Sibelius;Media Relations;2121.00
22637;Axel J. Foster;43;Altavista;Asset Management;8915.00
22638;Aiko W. Melton;42;Lavasoft;Customer Relations;6868.00
22642;Lamar M. Hobbs;35;Cakewalk;Research and Development;7877.00
22644;Ulric N. Hyde;51;Altavista;Finances;9359.00
22650;Lael C. Alvarez;37;Yahoo;Accounting;6222.00
22656;Cody R. Herman;44;Finale;Payroll;7275.00
22658;Donna X. Salazar;36;Altavista;Asset Management;4408.00
22663;Genevieve K. Bright;30;Altavista;Sales and Marketing;7707.00
22679;Oleg O. Olson;49;Lavasoft;Asset Management;6342.00
22697;Yuri N. Barrera;60;Microsoft;Finances;6889.00
22702;Herrod F. Kirkland;38;Google;Legal Department;5336.00
22705;Kalia X. Cross;57;Adobe;Advertising;9043.00
22713;Nelle J. Cochran;65;Macromedia;Media Relations;6256.00
22719;Cullen Q. Powers;38;Lycos;Public Relations;7185.00
22724;Candace P. Gill;60;Apple Systems;Asset Management;1641.00
22726;Giacomo L. Alvarado;43;Yahoo;Tech Support;3082.00
22727;Ginger S. Washington;58;Chami;Customer Service;9179.00
22741;Guinevere R. Kerr;44;Chami;Tech Support;9172.00
22749;Autumn H. Gilmore;30;Apple Systems;Advertising;9788.00
22754;Guinevere S. Preston;40;Yahoo;Public Relations;6159.00
22759;Kaseem P. Byrd;28;Chami;Payroll;8622.00
22765;Elizabeth X. Puckett;67;Borland;Legal Department;2081.00
22773;Kameko X. Townsend;68;Microsoft;Public Relations;4343.00
22783;Stacy X. Merritt;47;Adobe;Advertising;5690.00
22787;Bruno L. Lamb;31;Lycos;Research and Development;7664.00
22797;Tashya N. Summers;31;Borland;Legal Department;4486.00
22811;Clare D. Richardson;39;Google;Tech Support;1777.00
22831;Sonia N. Black;31;Adobe;Human Resources;4175.00
22840;Marcia P. Bowman;65;Apple Systems;Quality Assurance;8415.00
22849;Savannah S. Roman;60;Chami;Asset Management;6634.00
22851;Randall M. Gamble;58;Adobe;Asset Management;1285.00
22852;Libby F. Martin;42;Yahoo;Public Relations;8910.00
22872;Micah Z. Underwood;18;Apple Systems;Legal Department;1646.00
22886;Malik F. Goodwin;29;Lycos;Accounting;2408.00
22890;Holly Z. Branch;38;Google;Customer Relations;7054.00
22898;Julie Z. Foreman;50;Borland;Asset Management;6579.00
22927;Maia Z. Sims;50;Sibelius;Customer Service;8519.00
22957;Aiko M. Ramsey;52;Google;Payroll;6055.00
22964;Harper N. Justice;58;Apple Systems;Media Relations;4487.00
22965;Karina O. Kirby;22;Chami;Research and Development;5868.00
22966;Octavia B. Gates;63;Finale;Finances;7774.00
22968;Jessamine D. Kidd;19;Lycos;Sales and Marketing;8101.00
22972;Charde W. Gentry;26;Chami;Asset Management;6023.00
22975;Madaline Y. Floyd;57;Lycos;Customer Relations;6779.00
22976;Randall M. Rocha;43;Chami;Sales and Marketing;9180.00
22977;Nora D. Foley;46;Lavasoft;Public Relations;5759.00
22981;Britanni M. Garza;30;Finale;Public Relations;4387.00
23018;Quinn M. Pugh;49;Apple Systems;Finances;2864.00
23027;Colton D. Tyler;19;Adobe;Finances;5571.00
23032;Lance T. Carter;59;Altavista;Sales and Marketing;6937.00
23035;Audrey X. Landry;44;Borland;Human Resources;1300.00
23039;Castor P. Howard;65;Chami;Customer Relations;1655.00
23051;Lacey P. Thomas;35;Lavasoft;Customer Relations;9930.00
23052;Kaye M. Simmons;33;Apple Systems;Payroll;6949.00
23063;Rajah A. Blackburn;42;Macromedia;Sales and Marketing;7242.00
23090;Ivor U. Lott;55;Borland;Legal Department;3164.00
23105;Burke T. Farrell;25;Google;Media Relations;7955.00
23110;Jasmine O. Munoz;60;Google;Legal Department;8377.00
23115;Venus C. Collier;55;Borland;Accounting;3962.00
23124;Dawn S. Holcomb;41;Sibelius;Accounting;8512.00
23126;Amanda B. Daugherty;20;Adobe;Media Relations;5857.00
23132;Pandora H. Reyes;21;Cakewalk;Sales and Marketing;4585.00
23134;Hyatt Y. Ryan;47;Adobe;Advertising;6491.00
23137;Madeline J. Morin;50;Google;Sales and Marketing;4900.00
23146;Medge D. Bush;19;Finale;Quality Assurance;6825.00
23148;Lee I. Morton;66;Apple Systems;Research and Development;6852.00
23163;Lacota E. Reilly;70;Borland;Media Relations;8471.00
23165;Simon Y. Forbes;31;Finale;Customer Service;8073.00
23179;Yoko K. Henderson;59;Adobe;Media Relations;1904.00
23181;Giacomo P. Tillman;34;Yahoo;Customer Service;8908.00
23190;Xena C. Simmons;30;Finale;Public Relations;4065.00
23199;Raya U. Moon;56;Yahoo;Human Resources;2130.00
23208;Amery X. Robbins;41;Lavasoft;Public Relations;3934.00
23211;Jaime F. Patton;20;Borland;Payroll;4779.00
23216;Lysandra R. Avery;42;Sibelius;Customer Service;8100.00
23226;Stacy E. Carroll;36;Google;Public Relations;1666.00
23234;Stephanie W. Dale;68;Adobe;Legal Department;9047.00
23235;Gary I. Sandoval;59;Altavista;Public Relations;8762.00
23238;Jakeem G. Hester;26;Yahoo;Customer Service;9170.00
23244;Amelia L. Cortez;47;Macromedia;Legal Department;3036.00
23253;Lael Z. Harris;65;Finale;Accounting;8287.00
23262;Baxter G. Stafford;21;Adobe;Accounting;9649.00
23263;Micah N. Randolph;34;Macromedia;Customer Service;8660.00
23265;Delilah B. Morales;31;Altavista;Accounting;2352.00
23269;Myra O. Solomon;53;Lavasoft;Customer Service;6330.00
23294;Teagan S. Conner;27;Chami;Sales and Marketing;4429.00
23302;Finn O. Bond;38;Cakewalk;Asset Management;3185.00
23312;Ignacia B. Silva;64;Borland;Tech Support;3727.00
23318;Jasper G. Castro;22;Cakewalk;Customer Relations;7226.00
23334;Guy U. Porter;18;Sibelius;Public Relations;6392.00
23343;Quyn F. Todd;63;Lycos;Tech Support;7672.00
23346;Neve W. Monroe;39;Adobe;Finances;2192.00
23352;Katell T. Mcmahon;60;Microsoft;Asset Management;9121.00
23353;Kylie B. Riddle;55;Borland;Legal Department;3436.00
23362;Blake D. Weaver;40;Lycos;Legal Department;7844.00
23364;Keelie N. Dunn;70;Google;Public Relations;6171.00
23365;Drake M. Booker;34;Adobe;Asset Management;4946.00
23369;Susan W. Daniel;57;Cakewalk;Legal Department;3041.00
23376;Abra J. Steele;64;Borland;Tech Support;9153.00
23383;Kermit A. Simpson;43;Yahoo;Sales and Marketing;9671.00
23385;Fiona I. Terry;44;Apple Systems;Advertising;8234.00
23388;Porter E. Clark;61;Lycos;Human Resources;9287.00
23404;Cruz N. Ratliff;68;Sibelius;Research and Development;9527.00
23409;Beau W. Sharpe;37;Apple Systems;Quality Assurance;7013.00
23410;Jordan Q. Collins;70;Adobe;Legal Department;6795.00
23419;Madison U. Mcconnell;68;Lavasoft;Customer Relations;8469.00
23420;Giselle H. Beasley;54;Google;Public Relations;1796.00
23424;Amela A. Hutchinson;39;Sibelius;Quality Assurance;1645.00
23425;Aladdin M. Moss;20;Sibelius;Human Resources;4830.00
